    0.5	    0.866025403784439
    1.5	    0.866025403784439
    2.5	    0.866025403784439
    3.5	    0.866025403784439
    4.5	    0.866025403784439
    5.5	    0.866025403784439
    6.5	    0.866025403784439
    7.5	    0.866025403784439
    8.5	    0.866025403784439
    9.5	    0.866025403784439
    10.5	    0.866025403784439
    11.5	    0.866025403784439
    12.5	    0.866025403784439
    13.5	    0.866025403784439
    14.5	    0.866025403784439
    15.5	    0.866025403784439
    16.5	    0.866025403784439
    17.5	    0.866025403784439
    18.5	    0.866025403784439
    19.5	    0.866025403784439
    20.5	    0.866025403784439
    21.5	    0.866025403784439
    22.5	    0.866025403784439
    23.5	    0.866025403784439
    24.5	    0.866025403784439
    25.5	    0.866025403784439
    26.5	    0.866025403784439
    27.5	    0.866025403784439
    28.5	    0.866025403784439
    29.5	    0.866025403784439
    30.5	    0.866025403784439
    31.5	    0.866025403784439
    32.5	    0.866025403784439
    33.5	    0.866025403784439
    34.5	    0.866025403784439
    35.5	    0.866025403784439
    36.5	    0.866025403784439
    37.5	    0.866025403784439
    38.5	    0.866025403784439
    39.5	    0.866025403784439
    1	    1.73205080756888
    2	    1.73205080756888
    3	    1.73205080756888
    4	    1.73205080756888
    5	    1.73205080756888
    6	    1.73205080756888
    7	    1.73205080756888
    8	    1.73205080756888
    9	    1.73205080756888
    10	    1.73205080756888
    11	    1.73205080756888
    12	    1.73205080756888
    13	    1.73205080756888
    14	    1.73205080756888
    15	    1.73205080756888
    16	    1.73205080756888
    17	    1.73205080756888
    18	    1.73205080756888
    19	    1.73205080756888
    20	    1.73205080756888
    21	    1.73205080756888
    22	    1.73205080756888
    23	    1.73205080756888
    24	    1.73205080756888
    25	    1.73205080756888
    26	    1.73205080756888
    27	    1.73205080756888
    28	    1.73205080756888
    29	    1.73205080756888
    30	    1.73205080756888
    31	    1.73205080756888
    32	    1.73205080756888
    33	    1.73205080756888
    34	    1.73205080756888
    35	    1.73205080756888
    36	    1.73205080756888
    37	    1.73205080756888
    38	    1.73205080756888
    39	    1.73205080756888
    40	    1.73205080756888
    0.5	    2.59807621135332
    1.5	    2.59807621135332
    2.5	    2.59807621135332
    3.5	    2.59807621135332
    4.5	    2.59807621135332
    5.5	    2.59807621135332
    6.5	    2.59807621135332
    7.5	    2.59807621135332
    8.5	    2.59807621135332
    9.5	    2.59807621135332
    10.5	    2.59807621135332
    11.5	    2.59807621135332
    12.5	    2.59807621135332
    13.5	    2.59807621135332
    14.5	    2.59807621135332
    15.5	    2.59807621135332
    16.5	    2.59807621135332
    17.5	    2.59807621135332
    18.5	    2.59807621135332
    19.5	    2.59807621135332
    20.5	    2.59807621135332
    21.5	    2.59807621135332
    22.5	    2.59807621135332
    23.5	    2.59807621135332
    24.5	    2.59807621135332
    25.5	    2.59807621135332
    26.5	    2.59807621135332
    27.5	    2.59807621135332
    28.5	    2.59807621135332
    29.5	    2.59807621135332
    30.5	    2.59807621135332
    31.5	    2.59807621135332
    32.5	    2.59807621135332
    33.5	    2.59807621135332
    34.5	    2.59807621135332
    35.5	    2.59807621135332
    36.5	    2.59807621135332
    37.5	    2.59807621135332
    38.5	    2.59807621135332
    39.5	    2.59807621135332
    1	    3.46410161513775
    2	    3.46410161513775
    3	    3.46410161513775
    4	    3.46410161513775
    5	    3.46410161513775
    6	    3.46410161513775
    7	    3.46410161513775
    8	    3.46410161513775
    9	    3.46410161513775
    10	    3.46410161513775
    11	    3.46410161513775
    12	    3.46410161513775
    13	    3.46410161513775
    14	    3.46410161513775
    15	    3.46410161513775
    16	    3.46410161513775
    17	    3.46410161513775
    18	    3.46410161513775
    19	    3.46410161513775
    20	    3.46410161513775
    21	    3.46410161513775
    22	    3.46410161513775
    23	    3.46410161513775
    24	    3.46410161513775
    25	    3.46410161513775
    26	    3.46410161513775
    27	    3.46410161513775
    28	    3.46410161513775
    29	    3.46410161513775
    30	    3.46410161513775
    31	    3.46410161513775
    32	    3.46410161513775
    33	    3.46410161513775
    34	    3.46410161513775
    35	    3.46410161513775
    36	    3.46410161513775
    37	    3.46410161513775
    38	    3.46410161513775
    39	    3.46410161513775
    40	    3.46410161513775
    0.5	    4.33012701892219
    1.5	    4.33012701892219
    2.5	    4.33012701892219
    3.5	    4.33012701892219
    4.5	    4.33012701892219
    5.5	    4.33012701892219
    6.5	    4.33012701892219
    7.5	    4.33012701892219
    8.5	    4.33012701892219
    9.5	    4.33012701892219
    10.5	    4.33012701892219
    11.5	    4.33012701892219
    12.5	    4.33012701892219
    13.5	    4.33012701892219
    14.5	    4.33012701892219
    15.5	    4.33012701892219
    16.5	    4.33012701892219
    17.5	    4.33012701892219
    18.5	    4.33012701892219
    19.5	    4.33012701892219
    20.5	    4.33012701892219
    21.5	    4.33012701892219
    22.5	    4.33012701892219
    23.5	    4.33012701892219
    24.5	    4.33012701892219
    25.5	    4.33012701892219
    26.5	    4.33012701892219
    27.5	    4.33012701892219
    28.5	    4.33012701892219
    29.5	    4.33012701892219
    30.5	    4.33012701892219
    31.5	    4.33012701892219
    32.5	    4.33012701892219
    33.5	    4.33012701892219
    34.5	    4.33012701892219
    35.5	    4.33012701892219
    36.5	    4.33012701892219
    37.5	    4.33012701892219
    38.5	    4.33012701892219
    39.5	    4.33012701892219
    1	    5.19615242270663
    2	    5.19615242270663
    3	    5.19615242270663
    4	    5.19615242270663
    5	    5.19615242270663
    6	    5.19615242270663
    7	    5.19615242270663
    8	    5.19615242270663
    9	    5.19615242270663
    10	    5.19615242270663
    11	    5.19615242270663
    12	    5.19615242270663
    13	    5.19615242270663
    14	    5.19615242270663
    15	    5.19615242270663
    16	    5.19615242270663
    17	    5.19615242270663
    18	    5.19615242270663
    19	    5.19615242270663
    20	    5.19615242270663
    21	    5.19615242270663
    22	    5.19615242270663
    23	    5.19615242270663
    24	    5.19615242270663
    25	    5.19615242270663
    26	    5.19615242270663
    27	    5.19615242270663
    28	    5.19615242270663
    29	    5.19615242270663
    30	    5.19615242270663
    31	    5.19615242270663
    32	    5.19615242270663
    33	    5.19615242270663
    34	    5.19615242270663
    35	    5.19615242270663
    36	    5.19615242270663
    37	    5.19615242270663
    38	    5.19615242270663
    39	    5.19615242270663
    40	    5.19615242270663
    0.5	    6.06217782649107
    1.5	    6.06217782649107
    2.5	    6.06217782649107
    3.5	    6.06217782649107
    4.5	    6.06217782649107
    5.5	    6.06217782649107
    6.5	    6.06217782649107
    7.5	    6.06217782649107
    8.5	    6.06217782649107
    9.5	    6.06217782649107
    10.5	    6.06217782649107
    11.5	    6.06217782649107
    12.5	    6.06217782649107
    13.5	    6.06217782649107
    14.5	    6.06217782649107
    15.5	    6.06217782649107
    16.5	    6.06217782649107
    17.5	    6.06217782649107
    18.5	    6.06217782649107
    19.5	    6.06217782649107
    20.5	    6.06217782649107
    21.5	    6.06217782649107
    22.5	    6.06217782649107
    23.5	    6.06217782649107
    24.5	    6.06217782649107
    25.5	    6.06217782649107
    26.5	    6.06217782649107
    27.5	    6.06217782649107
    28.5	    6.06217782649107
    29.5	    6.06217782649107
    30.5	    6.06217782649107
    31.5	    6.06217782649107
    32.5	    6.06217782649107
    33.5	    6.06217782649107
    34.5	    6.06217782649107
    35.5	    6.06217782649107
